"时间","下次更新","排名","分数","播放","传播","喜好","畅销","推荐"
"1691210400000","2023.08.05 13:05","443","27.65","44.87","0.82","6.49","75.83","3.33"
"1691211600000","2023.08.05 13:25","443","27.67","44.89","0.82","6.50","75.87","3.33"
"1691212200000","2023.08.05 13:35","443","27.69","44.89","0.82","6.56","75.90","3.33"
"1691212800000","2023.08.05 13:45","443","27.70","44.90","0.82","6.56","75.90","3.33"
"1.691214e+12","2023.08.05 14:05","443","27.72","44.91","0.82","6.58","75.94","3.33"
"1691215200000","2023.08.05 14:25","442","27.75","44.92","0.82","6.60","75.97","3.38"
"1691215800000","2023.08.05 14:35","443","27.77","44.93","0.82","6.60","76.02","3.38"
"1691216400000","2023.08.05 14:45","443","27.78","44.93","0.82","6.61","76.04","3.38"
"1691217600000","2023.08.05 15:05","442","27.80","44.95","0.82","6.61","76.06","3.38"
"1691218800000","2023.08.05 15:25","442","27.83","44.96","0.82","6.65","76.14","3.38"
"1691218800000","2023.08.05 15:25","442","27.83","44.96","0.82","6.65","76.14","3.38"
"1.69122e+12","2023.08.05 15:45","444","27.84","44.97","0.82","6.65","76.15","3.38"
"1691221200000","2023.08.05 16:05","443","27.87","44.98","0.82","6.66","76.15","3.43"
"1691222400000","2023.08.05 16:25","443","27.88","44.99","0.82","6.66","76.18","3.43"
"1.691223e+12","2023.08.05 16:35","443","27.89","45.00","0.82","6.68","76.18","3.43"
"1691223600000","2023.08.05 16:45","443","27.91","45.00","0.82","6.70","76.18","3.45"
"1691224800000","2023.08.05 17:05","443","27.92","45.02","0.82","6.70","76.20","3.45"
"1.691226e+12","2023.08.05 17:25","443","27.97","45.04","0.82","6.82","76.26","3.45"
"1691226600000","2023.08.05 17:35","443","27.98","45.04","0.82","6.82","76.30","3.45"
"1691227200000","2023.08.05 17:45","443","27.99","45.04","0.82","6.82","76.30","3.45"
"1691228400000","2023.08.05 18:05","443","28.01","45.06","0.82","6.85","76.36","3.45"
"1691229600000","2023.08.05 18:25","443","28.02","45.07","0.82","6.85","76.36","3.45"
"1691230200000","2023.08.05 18:35","443","28.04","45.07","0.82","6.86","76.40","3.45"
"1691230800000","2023.08.05 18:45","443","28.05","45.08","0.82","6.89","76.41","3.45"
"1.691232e+12","2023.08.05 19:05","443","28.08","45.09","0.82","6.97","76.41","3.47"
"1691232600000","2023.08.05 19:15","443","28.09","45.10","0.82","6.98","76.42","3.47"
"1691233800000","2023.08.05 19:35","443","28.14","45.13","0.82","7.00","76.54","3.47"
"1691234400000","2023.08.05 19:45","444","28.15","45.13","0.82","7.00","76.55","3.47"
"1691235600000","2023.08.05 20:05","445","28.16","45.14","0.82","7.01","76.55","3.47"
"1691237400000","2023.08.05 20:35","445","28.19","45.16","0.82","7.09","76.60","3.47"
"1691238600000","2023.08.05 20:55","445","28.21","45.17","0.82","7.10","76.64","3.47"
"1691240400000","2023.08.05 21:25","444","28.28","45.19","0.82","7.14","76.74","3.52"
"1.691241e+12","2023.08.05 21:35","444","28.30","45.19","0.82","7.16","76.80","3.52"
"1691241600000","2023.08.05 21:45","444","28.33","45.20","0.82","7.18","76.81","3.57"
"1691242800000","2023.08.05 22:05","444","28.40","45.22","0.82","7.25","76.90","3.64"
"1691243400000","2023.08.05 22:15","444","28.44","45.23","0.82","7.34","76.95","3.64"
"1691244600000","2023.08.05 22:35","444","28.45","45.24","0.82","7.38","76.97","3.64"
"1691245200000","2023.08.05 22:45","444","28.50","45.24","0.82","7.46","77.02","3.70"
"1691246400000","2023.08.05 23:05","444","28.54","45.25","0.82","7.51","77.09","3.71"
"1691247600000","2023.08.05 23:25","444","28.61","45.26","0.82","7.54","77.13","3.84"
"1691248200000","2023.08.05 23:35","444","28.63","45.27","0.82","7.59","77.17","3.85"
"1691248800000","2023.08.05 23:45","444","28.67","45.27","0.82","7.59","77.26","3.87"
"1.69125e+12","2023.08.06 00:05","444","28.68","45.28","0.82","7.59","77.27","3.89"
"1691251200000","2023.08.06 00:25","444","28.72","45.29","0.82","7.67","77.31","3.91"
"1691251800000","2023.08.06 00:35","444","28.76","45.30","0.82","7.80","77.35","3.92"
"1691253600000","2023.08.06 01:05","444","28.79","45.31","0.82","7.87","77.37","3.94"
"1691254800000","2023.08.06 01:25","444","28.81","45.32","0.82","7.87","77.41","3.94"
"1691255400000","2023.08.06 01:35","444","28.81","45.33","0.82","7.87","77.41","3.94"
"1.691256e+12","2023.08.06 01:45","445","28.83","45.33","0.82","7.90","77.43","3.94"
"1691257200000","2023.08.06 02:05","445","28.84","45.34","0.82","7.90","77.45","3.94"
"1691258400000","2023.08.06 02:25","445","28.85","45.35","0.82","7.90","77.47","3.94"
"1.691259e+12","2023.08.06 02:35","445","28.86","45.35","0.82","7.90","77.47","3.94"
"1691259600000","2023.08.06 02:45","445","28.86","45.35","0.82","7.93","77.47","3.94"
"1691260800000","2023.08.06 03:05","445","28.88","45.36","0.82","7.94","77.51","3.94"
"1691261400000","2023.08.06 03:15","445","28.88","45.36","0.82","7.94","77.51","3.94"
"1691262600000","2023.08.06 03:35","445","28.89","45.37","0.82","7.94","77.53","3.94"
"1691263800000","2023.08.06 03:55","445","28.90","45.37","0.82","7.94","77.54","3.96"
"1691264400000","2023.08.06 04:05","445","28.90","45.37","0.82","7.94","77.54","3.96"
"1691265600000","2023.08.06 04:25","445","28.91","45.38","0.82","7.96","77.56","3.96"
"1691266200000","2023.08.06 04:35","445","28.92","45.38","0.82","7.96","77.58","3.96"
"1691266800000","2023.08.06 04:45","445","28.92","45.38","0.82","7.97","77.59","3.96"
"1.691268e+12","2023.08.06 05:05","445","28.93","45.38","0.82","7.97","77.59","3.96"
"1691268600000","2023.08.06 05:15","445","28.93","45.39","0.82","7.97","77.59","3.96"
"1691269800000","2023.08.06 05:35","445","28.93","45.39","0.82","7.97","77.59","3.96"
"1691270400000","2023.08.06 05:45","445","28.93","45.39","0.82","7.97","77.59","3.96"
"1691271600000","2023.08.06 06:05","445","28.95","45.40","0.82","7.97","77.59","4.01"
"1691272800000","2023.08.06 06:25","445","28.96","45.40","0.82","7.97","77.59","4.01"
"1691273400000","2023.08.06 06:35","445","28.96","45.40","0.82","7.97","77.59","4.01"
"1.691274e+12","2023.08.06 06:45","445","28.96","45.40","0.82","7.97","77.59","4.01"
"1691275200000","2023.08.06 07:05","445","28.96","45.41","0.82","7.97","77.59","4.01"
"1691276400000","2023.08.06 07:25","445","28.96","45.41","0.82","7.97","77.59","4.01"
"1.691277e+12","2023.08.06 07:35","446","28.97","45.41","0.82","7.97","77.63","4.01"
"1691277600000","2023.08.06 07:45","446","28.98","45.41","0.82","7.98","77.63","4.01"
"1691278800000","2023.08.06 08:05","446","28.98","45.42","0.82","7.98","77.63","4.01"
"1.691283e+12","2023.08.06 09:15","448","29.01","45.44","0.82","7.98","77.69","4.01"
"1.691286e+12","2023.08.06 10:05","449","29.08","45.46","0.82","8.06","77.79","4.07"
"1691287800000","2023.08.06 10:35","449","29.13","45.49","0.82","8.12","77.84","4.08"
"1691288400000","2023.08.06 10:45","449","29.14","45.49","0.82","8.12","77.86","4.08"
"1691289600000","2023.08.06 11:05","449","29.16","45.51","0.82","8.14","77.88","4.08"
"1691290800000","2023.08.06 11:25","450","29.18","45.52","0.82","8.16","77.91","4.08"
"1691291400000","2023.08.06 11:35","450","29.19","45.52","0.82","8.20","77.93","4.08"
"1.691292e+12","2023.08.06 11:45","451","29.20","45.53","0.82","8.20","77.93","4.08"
"1691293200000","2023.08.06 12:05","451","29.23","45.54","0.82","8.25","77.98","4.10"
"1691294400000","2023.08.06 12:25","450","29.27","45.55","0.82","8.30","78.00","4.15"
"1.691295e+12","2023.08.06 12:35","450","29.30","45.56","0.82","8.31","78.02","4.21"
"1691295600000","2023.08.06 12:45","450","29.31","45.57","0.82","8.31","78.04","4.21"
"1691296800000","2023.08.06 13:05","450","29.34","45.58","0.82","8.33","78.08","4.21"
"1.691298e+12","2023.08.06 13:25","450","29.37","45.59","0.82","8.34","78.10","4.26"
"1691298600000","2023.08.06 13:35","450","29.39","45.59","0.82","8.36","78.13","4.26"
"1691299200000","2023.08.06 13:45","450","29.39","45.60","0.82","8.37","78.15","4.26"
"1691300400000","2023.08.06 14:05","450","29.40","45.60","0.82","8.37","78.17","4.26"
"1691301600000","2023.08.06 14:25","450","29.46","45.62","0.82","8.39","78.21","4.35"
"1691302200000","2023.08.06 14:35","450","29.47","45.62","0.82","8.39","78.24","4.35"
"1691302800000","2023.08.06 14:45","450","29.47","45.63","0.82","8.39","78.25","4.35"
"1.691304e+12","2023.08.06 15:05","450","29.52","45.64","0.82","8.49","78.31","4.35"
"1691305200000","2023.08.06 15:25","450","29.58","45.66","0.82","8.52","78.34","4.45"
"1691305800000","2023.08.06 15:35","451","29.59","45.66","0.82","8.55","78.34","4.45"
"1691306400000","2023.08.06 15:45","451","29.59","45.67","0.82","8.55","78.36","4.45"
"1691307600000","2023.08.06 16:05","451","29.64","45.68","0.82","8.59","78.39","4.50"
"1691308800000","2023.08.06 16:25","451","29.67","45.69","0.82","8.62","78.47","4.50"
"1691309400000","2023.08.06 16:35","452","29.68","45.69","0.82","8.66","78.47","4.50"
"1.69131e+12","2023.08.06 16:45","453","29.70","45.70","0.82","8.66","78.51","4.50"
"1691311200000","2023.08.06 17:05","453","29.71","45.71","0.82","8.69","78.53","4.50"
"1691312400000","2023.08.06 17:25","453","29.74","45.73","0.82","8.72","78.56","4.50"
"1.691313e+12","2023.08.06 17:35","453","29.75","45.74","0.82","8.74","78.56","4.50"
"1691313600000","2023.08.06 17:45","453","29.76","45.74","0.82","8.77","78.57","4.50"
"1691314800000","2023.08.06 18:05","453","29.81","45.76","0.82","8.86","78.58","4.56"
"1.691316e+12","2023.08.06 18:25","453","29.83","45.78","0.82","8.86","78.60","4.56"
"1691316600000","2023.08.06 18:35","453","29.84","45.78","0.82","8.90","78.61","4.56"
"1691317200000","2023.08.06 18:45","453","29.87","45.79","0.82","8.92","78.64","4.61"
"1691318400000","2023.08.06 19:05","453","29.90","45.80","0.82","8.95","78.67","4.61"
"1691319600000","2023.08.06 19:25","453","29.92","45.81","0.82","9.00","78.69","4.61"
"1691320200000","2023.08.06 19:35","453","29.92","45.81","0.82","9.01","78.70","4.61"
"1691320800000","2023.08.06 19:45","453","29.93","45.82","0.82","9.01","78.70","4.61"
"1.691322e+12","2023.08.06 20:05","453","29.95","45.83","0.82","9.03","78.75","4.61"
"1691323800000","2023.08.06 20:35","453","29.98","45.85","0.82","9.05","78.80","4.61"
"1.691325e+12","2023.08.06 20:55","453","30.00","45.86","0.82","9.11","78.83","4.61"
"1691326800000","2023.08.06 21:25","453","30.03","45.87","0.82","9.14","78.89","4.61"
"1691327400000","2023.08.06 21:35","453","30.04","45.87","0.82","9.15","78.91","4.61"
"1.691328e+12","2023.08.06 21:45","453","30.06","45.87","0.82","9.16","78.92","4.64"
"1691329200000","2023.08.06 22:05","454","30.10","45.88","0.82","9.20","78.96","4.68"
"1691330400000","2023.08.06 22:25","452","30.14","45.90","0.82","9.23","78.98","4.75"
"1.691331e+12","2023.08.06 22:35","453","30.15","45.90","0.82","9.25","78.99","4.75"
"1691331600000","2023.08.06 22:45","453","30.16","45.90","0.82","9.25","79.01","4.75"
"1691332800000","2023.08.06 23:05","453","30.18","45.91","0.82","9.30","79.03","4.75"
"1.691334e+12","2023.08.06 23:25","453","30.21","45.92","0.82","9.30","79.05","4.82"
"1691334600000","2023.08.06 23:35","454","30.22","45.92","0.82","9.32","79.05","4.82"
"1691335200000","2023.08.06 23:45","454","30.23","45.92","0.82","9.32","79.08","4.82"
"1691336400000","2023.08.07 00:05","454","30.24","45.93","0.82","9.33","79.09","4.82"
"1691337600000","2023.08.07 00:25","0","0.00","0.00","0.00","0.00","0.00","0.00"
"1691338800000","2023.08.07 00:45","768","0.44","9.16","0.00","0.02","0.94","0.00"
"1691340600000","2023.08.07 01:15","735","1.50","16.80","0.00","0.07","2.33","0.00"
"1691341200000","2023.08.07 01:25","725","1.74","17.75","0.00","0.07","3.44","0.00"
"1691341800000","2023.08.07 01:35","717","2.02","18.75","0.00","0.08","4.70","0.00"
"1691342400000","2023.08.07 01:45","724","2.15","19.37","0.00","0.08","4.70","0.00"
"1691343600000","2023.08.07 02:05","702","2.57","20.81","0.00","0.10","6.11","0.00"
"1691344800000","2023.08.07 02:25","659","3.02","22.32","0.00","0.10","7.28","0.05"
"1691345400000","2023.08.07 02:35","665","3.13","22.76","0.00","0.12","7.28","0.05"
"1.691346e+12","2023.08.07 02:45","667","3.21","23.07","0.00","0.16","7.28","0.05"
"1691347200000","2023.08.07 03:05","661","3.39","23.57","0.00","0.17","7.87","0.05"
"1691347800000","2023.08.07 03:15","663","3.44","23.76","0.00","0.19","7.87","0.05"
"1.691349e+12","2023.08.07 03:35","667","3.59","24.32","0.00","0.19","7.87","0.05"
"1691349600000","2023.08.07 03:45","660","3.67","24.64","0.00","0.19","7.87","0.05"
"1691350800000","2023.08.07 04:05","636","4.00","25.21","0.00","0.19","9.52","0.11"
"1.691352e+12","2023.08.07 04:25","642","4.04","25.36","0.00","0.19","9.52","0.11"
"1691352600000","2023.08.07 04:35","645","4.10","25.55","0.00","0.21","9.52","0.11"
"1691353200000","2023.08.07 04:45","641","4.17","25.81","0.00","0.21","9.52","0.11"
"1691354400000","2023.08.07 05:05","646","4.25","26.10","0.00","0.21","9.52","0.11"
"1691355600000","2023.08.07 05:25","619","4.52","26.54","0.00","0.21","10.79","0.11"
"1691356200000","2023.08.07 05:35","621","4.55","26.66","0.00","0.21","10.79","0.11"
"1691356800000","2023.08.07 05:45","622","4.59","26.79","0.00","0.21","10.79","0.11"
"1.691358e+12","2023.08.07 06:05","628","4.64","26.95","0.00","0.21","10.79","0.11"
"1691359200000","2023.08.07 06:25","626","4.73","27.25","0.00","0.21","10.79","0.11"
"1691359800000","2023.08.07 06:35","632","4.78","27.41","0.00","0.21","10.79","0.11"
"1691360400000","2023.08.07 06:45","637","4.79","27.45","0.00","0.21","10.79","0.11"
"1691361600000","2023.08.07 07:05","610","5.09","27.83","0.00","0.21","12.37","0.11"
"1691362800000","2023.08.07 07:25","612","5.18","28.13","0.00","0.21","12.37","0.11"
"1691363400000","2023.08.07 07:35","617","5.22","28.24","0.00","0.21","12.37","0.11"
"1.691364e+12","2023.08.07 07:45","618","5.24","28.32","0.00","0.21","12.37","0.11"
"1691365200000","2023.08.07 08:05","630","5.34","28.61","0.00","0.21","12.37","0.11"
"1691369400000","2023.08.07 09:15","636","5.97","30.07","0.00","0.24","13.65","0.11"
"1691373600000","2023.08.07 10:25","591","7.05","31.14","0.00","0.32","18.87","0.11"
"1691374800000","2023.08.07 10:45","547","7.55","31.28","0.00","0.32","22.11","0.11"
"1.691376e+12","2023.08.07 11:05","506","8.11","31.67","0.00","0.32","24.91","0.11"
"1691377200000","2023.08.07 11:25","509","8.19","31.89","0.00","0.32","24.91","0.11"
"1691377800000","2023.08.07 11:35","513","8.23","31.98","0.00","0.34","24.91","0.11"
"1691378400000","2023.08.07 11:45","516","8.25","32.01","0.00","0.37","24.91","0.11"
"1691379600000","2023.08.07 12:05","499","8.61","32.26","0.00","0.40","26.66","0.11"
"1691380800000","2023.08.07 12:25","476","8.97","32.53","0.00","0.43","28.27","0.11"
"1691381400000","2023.08.07 12:35","480","9.02","32.65","0.00","0.46","28.27","0.11"
"1.691382e+12","2023.08.07 12:45","469","9.19","32.74","0.00","0.53","29.07","0.11"
"1691383200000","2023.08.07 13:05","470","9.29","32.95","0.00","0.59","29.07","0.11"
"1691384400000","2023.08.07 13:25","449","9.72","33.12","0.00","0.61","31.32","0.12"
"1.691385e+12","2023.08.07 13:35","451","9.87","33.18","0.00","0.61","32.07","0.12"
"1691385600000","2023.08.07 13:45","418","10.49","33.24","0.00","0.63","35.69","0.12"
"1691386800000","2023.08.07 14:05","404","10.74","33.45","0.00","0.65","36.57","0.12"
"1.691388e+12","2023.08.07 14:25","402","10.83","33.64","0.00","0.66","36.57","0.12"
"1691389200000","2023.08.07 14:45","363","11.74","33.79","0.00","0.69","41.49","0.12"
"1691390400000","2023.08.07 15:05","366","11.81","33.93","0.00","0.69","41.49","0.12"
"1691391600000","2023.08.07 15:25","349","12.29","34.06","0.00","0.70","43.83","0.12"
"1691392200000","2023.08.07 15:35","357","12.34","34.16","0.00","0.70","43.83","0.12"
"1691392800000","2023.08.07 15:45","351","12.55","34.22","0.00","0.70","44.82","0.12"
"1.691394e+12","2023.08.07 16:05","352","12.59","34.30","0.00","0.70","44.82","0.12"
"1691395200000","2023.08.07 16:25","354","12.65","34.42","0.00","0.76","44.82","0.12"
"1691396400000","2023.08.07 16:45","331","13.40","34.57","0.00","0.80","48.45","0.12"
"1691397600000","2023.08.07 17:05","332","13.50","34.75","0.00","0.85","48.45","0.12"
"1691398800000","2023.08.07 17:25","315","14.03","34.89","0.00","0.86","50.89","0.12"
"1.6914e+12","2023.08.07 17:45","315","14.11","35.02","0.00","0.91","50.89","0.12"
"1.6914e+12","2023.08.07 17:45","315","14.11","35.02","0.00","0.91","50.89","0.12"
"1691401200000","2023.08.07 18:05","315","14.24","35.23","0.00","0.92","50.89","0.21"
"1691402400000","2023.08.07 18:25","315","14.34","35.41","0.00","0.93","50.89","0.27"
"1691403600000","2023.08.07 18:45","318","14.44","35.60","0.00","0.94","50.89","0.27"
"1691403600000","2023.08.07 18:45","318","14.44","35.60","0.00","0.94","50.89","0.27"
"1691404800000","2023.08.07 19:05","317","14.61","35.72","0.00","0.94","51.39","0.28"
"1.691406e+12","2023.08.07 19:25","314","14.82","35.85","0.00","0.94","52.09","0.28"
"1691406600000","2023.08.07 19:35","306","15.07","35.95","0.00","0.94","53.12","0.28"
"1691407200000","2023.08.07 19:45","290","15.70","36.07","0.00","0.94","55.94","0.28"
"1691408400000","2023.08.07 20:05","286","15.97","36.22","0.00","0.97","56.85","0.28"
"1691410200000","2023.08.07 20:35","286","16.23","36.42","0.00","1.05","57.54","0.28"
"1.691412e+12","2023.08.07 21:05","286","16.44","36.60","0.00","1.09","58.04","0.30"
"1691413200000","2023.08.07 21:25","288","16.51","36.73","0.00","1.09","58.04","0.30"
"1691414400000","2023.08.07 21:45","293","16.59","36.83","0.00","1.14","58.10","0.32"
"1691415600000","2023.08.07 22:05","293","16.70","36.96","0.00","1.17","58.30","0.32"
"1691416800000","2023.08.07 22:25","295","16.77","37.01","0.00","1.17","58.44","0.32"
"1691417400000","2023.08.07 22:35","301","16.81","37.07","0.00","1.18","58.44","0.37"
"1.691418e+12","2023.08.07 22:45","301","16.84","37.12","0.00","1.18","58.44","0.37"
"1691419200000","2023.08.07 23:05","301","16.88","37.18","0.00","1.21","58.47","0.37"
"1691420400000","2023.08.07 23:25","302","16.98","37.29","0.00","1.27","58.59","0.37"
"1.691421e+12","2023.08.07 23:35","305","17.01","37.33","0.00","1.31","58.63","0.37"
"1691421600000","2023.08.07 23:45","306","17.02","37.34","0.00","1.31","58.63","0.37"
"1691422800000","2023.08.08 00:05","306","17.05","37.39","0.00","1.32","58.64","0.37"
"1.691424e+12","2023.08.08 00:25","308","17.11","37.45","0.00","1.34","58.75","0.37"
"1691425200000","2023.08.08 00:45","313","17.16","37.50","0.00","1.37","58.82","0.37"
"1691426400000","2023.08.08 01:05","313","17.19","37.55","0.00","1.37","58.82","0.37"
"1691427600000","2023.08.08 01:25","313","17.21","37.59","0.00","1.38","58.82","0.37"
"1691428200000","2023.08.08 01:35","313","17.22","37.61","0.00","1.38","58.82","0.37"
"1691428800000","2023.08.08 01:45","312","17.23","37.62","0.00","1.41","58.82","0.37"
"1.69143e+12","2023.08.08 02:05","313","17.26","37.66","0.00","1.41","58.84","0.37"
"1691431200000","2023.08.08 02:25","313","17.29","37.70","0.00","1.41","58.89","0.37"
